pair_id,group_id,pos_recipe_id,neg_recipe_id,perturb_type,split
2570,244,244,perturbed_1ed7d2edd0639dfbad273636c2277f5d,balance_remove_key_ingredient,train
2571,244,244,perturbed_9e798e37461829e021165602a8c078d4,balance_minor_amount_adjustment_hard,train
2572,244,244,perturbed_f3923d86ed6d1fa03a0df3bd0c4c04cd,synergy_similar_ingredient_replacement_hard,train
2573,590,590,perturbed_927dacb0c100970a48dff7b78fee9036,synergy_replace_with_different_anchor,test
2574,590,590,perturbed_0ff6f9d5bca43e38d317ee6a0ce9d845,balance_change_role,test
2575,590,590,perturbed_4c5b34d6a9ee100f973d31de9ec871a6,conflict_acid_sweetener_ratio_break,test
2576,590,590,perturbed_63e43a0cef91ebcb1adb54eca67852d4,synergy_insert_different_type,test
2577,590,590,perturbed_2b76ce920e88068b9d80dd8d9c3e957a,balance_change_amount,test
2578,590,590,perturbed_4c5b34d6a9ee100f973d31de9ec871a6,conflict_acid_sweetener_ratio_break,test
2579,590,590,perturbed_2b76ce920e88068b9d80dd8d9c3e957a,balance_change_amount,test
2580,590,590,perturbed_8901560261e7385cbcbeb6e8529c318c,balance_minor_amount_adjustment_hard,test
2581,590,590,perturbed_c5db9415c2f2092eb09e11c89bd659fa,synergy_similar_ingredient_replacement_hard,test
2582,331,331,perturbed_cbea8aad8f253cc7b81778deeba2ec8e,balance_change_role,valid
2583,331,331,perturbed_d8bb75b717027f4082b3fd3cd42952e9,synergy_insert_different_type,valid
2584,331,331,perturbed_78e1b63e6a9c8901ee2289b86ad16438,synergy_replace_with_different_anchor,valid
2585,331,331,perturbed_16803163c01cb2b6c9f9a2c804e5e12a,balance_minor_amount_adjustment_hard,valid
2586,331,331,perturbed_66f17a0e1a5c0e89d751240e4b072d27,synergy_similar_ingredient_replacement_hard,valid
2587,209,209,perturbed_f232776c710a0413e5aef84fc666d25e,balance_change_amount,train
2588,209,209,perturbed_4ba89595cb0a04b85ead016c82366df5,conflict_acid_sweetener_ratio_break,train
2589,209,209,perturbed_e33bed585b3c5a9d4dc453c72e15d3d3,synergy_replace_with_different_anchor,train
2590,209,209,perturbed_715826b0e60141be80ed8f3e1594c922,synergy_insert_different_type,train
2591,209,209,perturbed_715826b0e60141be80ed8f3e1594c922,synergy_insert_different_type,train
2592,209,209,perturbed_bca0f7417654266b2782031515bf297a,balance_minor_amount_adjustment_hard,train
2593,209,209,perturbed_41cbf98ebc6771e3c06d92e347a32d84,synergy_similar_ingredient_replacement_hard,train
2594,575,575,perturbed_7a3768daeec23a6f656b215c3c37ef3b,synergy_insert_different_type,train
2595,575,575,perturbed_30b5fbb8a2ac77f6d24ca769f68e42b8,synergy_replace_with_different_anchor,train
2596,575,575,perturbed_30b5fbb8a2ac77f6d24ca769f68e42b8,synergy_replace_with_different_anchor,train
2597,575,575,perturbed_7a3768daeec23a6f656b215c3c37ef3b,synergy_insert_different_type,train
2598,575,575,perturbed_515827e3e3430b83fc927f596d38506e,balance_change_role,train
2599,575,575,perturbed_30b5fbb8a2ac77f6d24ca769f68e42b8,synergy_replace_with_different_anchor,train
2600,575,575,perturbed_547622cf2e46d38baf7d0d0707f6387c,conflict_add_extra_base_spirit,train
2601,575,575,perturbed_2fc28be637568c398e430dbd018eed71,balance_remove_key_ingredient,train
2602,575,575,perturbed_416a80b26cef398f31e4a2f6be52cb04,balance_minor_amount_adjustment_hard,train
2603,575,575,perturbed_71f3e0788a3d07efd49491fec31cda13,synergy_similar_ingredient_replacement_hard,train
2604,531,531,perturbed_d97012ecdffdc1a4c08ae412b02c1b68,synergy_replace_with_different_anchor,valid
2605,531,531,perturbed_4ff33ab48394829d7c18faaeede2e23d,conflict_acid_sweetener_ratio_break,valid
2606,531,531,perturbed_354f75e8693e0cf306f663b189507153,synergy_insert_different_type,valid
2607,531,531,perturbed_952a7f2353c170c222fb9bc7e42a561e,balance_minor_amount_adjustment_hard,valid
2608,531,531,perturbed_701a5f9564a1bc051fb70f5e01128067,synergy_similar_ingredient_replacement_hard,valid
2609,545,545,perturbed_3ffbbc3987dc40c4b09cbd87bf51d9ef,conflict_acid_sweetener_ratio_break,train
2610,545,545,perturbed_6c8f97210fe3eb66fb297da71f41e377,synergy_replace_with_different_anchor,train
2611,545,545,perturbed_3f8be5b879400b84aa77f4f1b59ba26b,synergy_replace_with_different_type,train
2612,545,545,perturbed_6c8c6ec20431a1b4629d031a824ef0b6,balance_remove_key_ingredient,train
2613,545,545,perturbed_9e7820bbb5a87837306b3935b37f57f7,balance_change_amount,train
2614,545,545,perturbed_916cd5c122736bf21b16f8ec05295605,balance_minor_amount_adjustment_hard,train
2615,545,545,perturbed_e2121b821538c92127601a7159fe4fd5,synergy_similar_ingredient_replacement_hard,train
2616,128,128,perturbed_9d46965acfa0b8f9f68ae44a59c8f131,synergy_replace_with_different_anchor,test
2617,128,128,perturbed_9c95ee4b2a8618776756be4e451d9f31,synergy_insert_different_type,test
2618,128,128,perturbed_7b31998d42df83c1af11ead3d546396d,conflict_add_extra_base_spirit,test
2619,128,128,perturbed_a73c5dfd82b3481e294253e99a2ef7fd,balance_remove_key_ingredient,test
2620,128,128,perturbed_9d46965acfa0b8f9f68ae44a59c8f131,synergy_replace_with_different_anchor,test
2621,128,128,perturbed_a73c5dfd82b3481e294253e99a2ef7fd,balance_remove_key_ingredient,test
2622,128,128,perturbed_7b31998d42df83c1af11ead3d546396d,conflict_add_extra_base_spirit,test
2623,128,128,perturbed_9d46965acfa0b8f9f68ae44a59c8f131,synergy_replace_with_different_anchor,test
2624,128,128,perturbed_749e0416b2b5ba02cc76a085d9b7eb0d,balance_minor_amount_adjustment_hard,test
2625,128,128,perturbed_4eead3f5b249a07fc844e0b92a45cb39,synergy_similar_ingredient_replacement_hard,test
2626,48,48,perturbed_60fa47e3ed31388cbf0fa731c2df99d5,conflict_create_incompatible_type_pair,train
2627,48,48,perturbed_34031327816ebb7c53a7c1c58cf19175,conflict_acid_sweetener_ratio_break,train
2628,48,48,perturbed_17983ad69fb2336a41985026db27f748,synergy_replace_with_different_anchor,train
2629,48,48,perturbed_fede8375a2b878e6c3c210fd513301c1,balance_minor_amount_adjustment_hard,train
2630,48,48,perturbed_71e571596770135e1354ac1753549d99,synergy_similar_ingredient_replacement_hard,train
2631,483,483,perturbed_441a6dda2aff5b2b05b9663e912b4a58,balance_change_amount,train
2632,483,483,perturbed_b1537c9013a45c30856fd58e23b8e285,synergy_replace_with_different_anchor,train
2633,483,483,perturbed_441a6dda2aff5b2b05b9663e912b4a58,balance_change_amount,train
2634,483,483,perturbed_0ffc0bd1929908fac2f26949574df4a4,balance_change_role,train
2635,483,483,perturbed_6054b65005f2af923ca88bcb3a79690b,synergy_insert_different_type,train
2636,483,483,perturbed_b1537c9013a45c30856fd58e23b8e285,synergy_replace_with_different_anchor,train
2637,483,483,perturbed_28b08efdfbb8e662ea5a83e7d1ef258a,balance_minor_amount_adjustment_hard,train
2638,483,483,perturbed_10c07a4e5eac601098b3802a4ecf3122,synergy_similar_ingredient_replacement_hard,train
2639,451,451,perturbed_c73d6fdffe1a5ba81c5836286b6dca2f,synergy_replace_with_different_type,valid
2640,451,451,perturbed_624311c8913f1157c4066c1683e14215,conflict_add_extra_base_spirit,valid
2641,451,451,perturbed_5d69170993f1a0a19a0da867362ad1c7,conflict_create_incompatible_type_pair,valid
2642,451,451,perturbed_958a3232008d70e9cd9091ec4b3cd4ca,balance_change_role,valid
2643,451,451,perturbed_958a3232008d70e9cd9091ec4b3cd4ca,balance_change_role,valid
2644,451,451,perturbed_958a3232008d70e9cd9091ec4b3cd4ca,balance_change_role,valid
2645,451,451,perturbed_c73d6fdffe1a5ba81c5836286b6dca2f,synergy_replace_with_different_type,valid
2646,451,451,perturbed_77cf7c8c911b6cbbfc7395d85b271c92,balance_minor_amount_adjustment_hard,valid
2647,451,451,perturbed_4b6c9f75d6d9d7e7e5a81c0d8d3a80a5,synergy_similar_ingredient_replacement_hard,valid
2648,450,450,perturbed_dd1584a04bccf3ec6f6a0927ee2f4d1e,synergy_insert_different_type,train
2649,450,450,perturbed_7562b41311e33b77210257522179ced7,conflict_acid_sweetener_ratio_break,train
2650,450,450,perturbed_56f33072c7d4840f6a736c4dd5b03e61,balance_change_role,train
2651,450,450,perturbed_bf9c31bb6fd78ee0a6733a14aa6e9cfc,balance_minor_amount_adjustment_hard,train
2652,450,450,perturbed_54ced8bc1ee79bba85d4018ea05b1370,synergy_similar_ingredient_replacement_hard,train
2653,259,259,perturbed_41fd6333980b344b1a1086571731f5aa,synergy_replace_with_different_anchor,train
2654,259,259,perturbed_1c57a802245ee6f6dfe954db3e96eaff,balance_remove_key_ingredient,train
2655,259,259,perturbed_c9a4d80f9152559930f7f029d5ad6c54,synergy_replace_with_different_type,train
2656,259,259,perturbed_4de369e906927339aa6e54c036e93956,balance_change_role,train
2657,259,259,perturbed_423bddf9ea075784c9649cca3621e55e,balance_minor_amount_adjustment_hard,train
2658,259,259,perturbed_5eae04e978c669373e249dac0c413091,synergy_similar_ingredient_replacement_hard,train
2659,42,42,perturbed_3c4910d91564b65ece2a38e7c67ae7e2,synergy_replace_with_different_anchor,test
2660,42,42,perturbed_3ba2fa327c0b0a2ff4c85898e05ae038,balance_change_role,test
2661,42,42,perturbed_52e7806b5abbc5d975a9bbba747cc23d,balance_change_amount,test
2662,42,42,perturbed_52e7806b5abbc5d975a9bbba747cc23d,balance_change_amount,test
2663,42,42,perturbed_52e7806b5abbc5d975a9bbba747cc23d,balance_change_amount,test
2664,42,42,perturbed_3c4910d91564b65ece2a38e7c67ae7e2,synergy_replace_with_different_anchor,test
2665,42,42,perturbed_69e544720e67da7ec4b57eea3df83861,balance_minor_amount_adjustment_hard,test
2666,42,42,perturbed_4b90d47d60c4fa722bac95e27e47cd13,synergy_similar_ingredient_replacement_hard,test
2667,420,420,perturbed_695dddaf67d447675104df6c69bbc606,synergy_insert_different_type,valid
2668,420,420,perturbed_a231d44482c367fa386855215699c810,balance_change_role,valid
2669,420,420,perturbed_a735a658e231351a555ad50ab688a806,balance_minor_amount_adjustment_hard,valid
2670,420,420,perturbed_1bc0f3fdf5432a9308eb006b69c484e2,synergy_similar_ingredient_replacement_hard,valid
2671,195,195,perturbed_f4837226fff82dd46e17ac3f9a2efe66,balance_change_role,train
2672,195,195,perturbed_3f3b324bac53d951d20c219fded0b3d0,synergy_insert_different_type,train
2673,195,195,perturbed_eeca972cf6c229d8cb2e8be5577b5b4b,conflict_acid_sweetener_ratio_break,train
2674,195,195,perturbed_3f3b324bac53d951d20c219fded0b3d0,synergy_insert_different_type,train
2675,195,195,perturbed_2c3aba701310991a617dc58fb33ef9a5,balance_remove_key_ingredient,train
2676,195,195,perturbed_9a911f4b77720a32338437298a64cdaa,synergy_replace_with_different_anchor,train
2677,195,195,perturbed_2c3aba701310991a617dc58fb33ef9a5,balance_remove_key_ingredient,train
2678,195,195,perturbed_3f3b324bac53d951d20c219fded0b3d0,synergy_insert_different_type,train
2679,195,195,perturbed_6c11cd62a19d0622f20ea9a5876e1147,balance_minor_amount_adjustment_hard,train
2680,195,195,perturbed_d79e7f5e5f08b375f36f6cb05d7a33ee,synergy_similar_ingredient_replacement_hard,train
2681,481,481,perturbed_3771db5c8bca2e83088d190eacd8dd71,synergy_replace_with_different_anchor,train
2682,481,481,perturbed_6896316b3f59949224d5a1946a60071f,conflict_acid_sweetener_ratio_break,train
2683,481,481,perturbed_50c47b9965b8cd65c3a61ddd7c59e68a,synergy_insert_different_type,train
2684,481,481,perturbed_3771db5c8bca2e83088d190eacd8dd71,synergy_replace_with_different_anchor,train
2685,481,481,perturbed_c3de287a434ff929c53815996852ab1a,conflict_add_extra_base_spirit,train
2686,481,481,perturbed_3771db5c8bca2e83088d190eacd8dd71,synergy_replace_with_different_anchor,train
2687,481,481,perturbed_672f689ef4a7c1d5e297065fedc3f177,synergy_replace_with_different_type,train
2688,481,481,perturbed_672f689ef4a7c1d5e297065fedc3f177,synergy_replace_with_different_type,train
2689,481,481,perturbed_ab3e7e67416ff5800cab018133e12b83,balance_minor_amount_adjustment_hard,train
2690,481,481,perturbed_4e03fca2c7a0e422ade8faa5247d7eb5,synergy_similar_ingredient_replacement_hard,train
2691,278,278,perturbed_e5177942a10ec7ed073d04eaaf659b8e,balance_change_amount,train
2692,278,278,perturbed_4cabe790a445f6a95dcee5a93bba19f7,conflict_create_incompatible_type_pair,train
2693,278,278,perturbed_d9bdaf49189369a87d967bbaeaf5a2a9,synergy_replace_with_different_anchor,train
2694,278,278,perturbed_4cabe790a445f6a95dcee5a93bba19f7,conflict_create_incompatible_type_pair,train
2695,278,278,perturbed_815c494119d436f3106e756266f9dc89,synergy_insert_different_type,train
2696,278,278,perturbed_49fa2a013dc1ed66b97374653ccad3e9,balance_remove_key_ingredient,train
2697,278,278,perturbed_4cabe790a445f6a95dcee5a93bba19f7,conflict_create_incompatible_type_pair,train
2698,278,278,perturbed_c20c9269fb0230e9c74b6e0199265455,balance_minor_amount_adjustment_hard,train
2699,278,278,perturbed_b2e1c26d1b7780a94ebf19be11e787af,synergy_similar_ingredient_replacement_hard,train
2700,410,410,perturbed_73cb4cc9c781cd1c1db865f33fed062d,balance_change_role,valid
2701,410,410,perturbed_73cb4cc9c781cd1c1db865f33fed062d,balance_change_role,valid
2702,410,410,perturbed_f7ad503c8d18eee55c523cebed7927dd,balance_minor_amount_adjustment_hard,valid
2703,410,410,perturbed_195b9393fa2671f1064ee71ea1deb2bb,synergy_similar_ingredient_replacement_hard,valid
2704,635,635,perturbed_128c5031646ca449be6d2aad9eced334,synergy_replace_with_different_type,train
2705,635,635,perturbed_128c5031646ca449be6d2aad9eced334,synergy_replace_with_different_type,train
2706,635,635,perturbed_8b7b5d7d378a184816a4404ffc201813,balance_remove_key_ingredient,train
2707,635,635,perturbed_8089844b30c095cbda9dc17f2eea910d,conflict_acid_sweetener_ratio_break,train
2708,635,635,perturbed_418da5235cab08785260cd88a35925f7,synergy_insert_different_type,train
2709,635,635,perturbed_e68214d81cbffc0096805a7823df9c6e,conflict_add_extra_base_spirit,train
2710,635,635,perturbed_418da5235cab08785260cd88a35925f7,synergy_insert_different_type,train
2711,635,635,perturbed_283ae9027b7c5814285b4abc2ec0c43c,synergy_replace_with_different_anchor,train
2712,635,635,perturbed_ad8eb8ba4df4eb1878cfd829c40d63b5,balance_minor_amount_adjustment_hard,train
2713,635,635,perturbed_3dc3a8b9ba4ffc487007c9cc1e5eca88,synergy_similar_ingredient_replacement_hard,train
2714,555,555,perturbed_c47d605c838649805aab0c155996428e,synergy_replace_with_different_type,train
2715,555,555,perturbed_9db5374710ccf1c0d4f4520aab26d7f3,synergy_replace_with_different_anchor,train
2716,555,555,perturbed_9db5374710ccf1c0d4f4520aab26d7f3,synergy_replace_with_different_anchor,train
2717,555,555,perturbed_0a012c052c855e70a409e1514257687d,conflict_acid_sweetener_ratio_break,train
2718,555,555,perturbed_18d8c6f8a3e9ad3cac6c071469d01fab,synergy_insert_different_type,train
2719,555,555,perturbed_0a012c052c855e70a409e1514257687d,conflict_acid_sweetener_ratio_break,train
2720,555,555,perturbed_2144e337ba029c354ab240350c3a439b,conflict_create_incompatible_type_pair,train
2721,555,555,perturbed_ee6c5fc139492a9ddf7c48ead66a0344,balance_change_role,train
2722,555,555,perturbed_d05873950fd8d2ba2855038c747f1acb,balance_change_amount,train
2723,555,555,perturbed_d05873950fd8d2ba2855038c747f1acb,balance_change_amount,train
2724,555,555,perturbed_ee6c5fc139492a9ddf7c48ead66a0344,balance_change_role,train
2725,555,555,perturbed_c47d605c838649805aab0c155996428e,synergy_replace_with_different_type,train
2726,555,555,perturbed_2670b4b0d2220191f9fd3331c87180da,balance_minor_amount_adjustment_hard,train
2727,555,555,perturbed_8fa48ef85c31797695a6cdd1613ffd2d,synergy_similar_ingredient_replacement_hard,train
2728,347,347,perturbed_2f3518fae47d0932031b8a0b1329f442,synergy_replace_with_different_type,train
2729,347,347,perturbed_19ffa4feaa0af5d5d4dd89f5463d7230,synergy_insert_different_type,train
2730,347,347,perturbed_23e12b308bf9e01b1c75e449bf3fabfc,balance_change_role,train
2731,347,347,perturbed_94b5ceab3b72cfa73d74f8e1fb5e89e0,balance_remove_key_ingredient,train
2732,347,347,perturbed_c5fa56fc52c138901cd0fd6f7424564e,synergy_replace_with_different_anchor,train
2733,347,347,perturbed_23e12b308bf9e01b1c75e449bf3fabfc,balance_change_role,train
2734,347,347,perturbed_4141a851ccfa2c5d51227780f46a7a20,balance_minor_amount_adjustment_hard,train
2735,347,347,perturbed_f71e9f7b26bfded1be501e95525a7383,synergy_similar_ingredient_replacement_hard,train
2736,371,371,perturbed_8a600df7b15261da90e52ccb042f9dc0,balance_remove_key_ingredient,train
2737,371,371,perturbed_e4c538a32025e506c629a7b09679f2bc,synergy_replace_with_different_type,train
2738,371,371,perturbed_574ebf027779830a772171420bf2e74c,synergy_insert_different_type,train
2739,371,371,perturbed_7d7a678fe09805593cd0b3b14e29efb6,balance_minor_amount_adjustment_hard,train
2740,371,371,perturbed_0d2e06fb781d98f8b5363c488ad873c2,synergy_similar_ingredient_replacement_hard,train
2741,680,680,perturbed_ce21bea9c889bf05aae700e8c0d9a714,conflict_create_incompatible_type_pair,train
2742,680,680,perturbed_59140f4d97c6e31565f3ad03fb4a4292,balance_remove_key_ingredient,train
2743,680,680,perturbed_0a7cfcd96aca19b07476d37d3d19894c,balance_change_amount,train
2744,680,680,perturbed_d4d507872cadf19a2877afc051a9389c,conflict_acid_sweetener_ratio_break,train
2745,680,680,perturbed_ce21bea9c889bf05aae700e8c0d9a714,conflict_create_incompatible_type_pair,train
2746,680,680,perturbed_ce21bea9c889bf05aae700e8c0d9a714,conflict_create_incompatible_type_pair,train
2747,680,680,perturbed_42371d49110cf2de0215fa8a5492263f,balance_minor_amount_adjustment_hard,train
2748,680,680,perturbed_72c9d300c860515da777599d0325f2a5,synergy_similar_ingredient_replacement_hard,train
2749,588,588,perturbed_28b18e3a3398de11d8788531fb1cc155,synergy_replace_with_different_type,train
2750,588,588,perturbed_4419c414a725d45941295d6f9b1aa173,conflict_add_extra_base_spirit,train
2751,588,588,perturbed_4419c414a725d45941295d6f9b1aa173,conflict_add_extra_base_spirit,train
2752,588,588,perturbed_4419c414a725d45941295d6f9b1aa173,conflict_add_extra_base_spirit,train
2753,588,588,perturbed_aa7c422b0ff54e1d450281302c063164,synergy_replace_with_different_anchor,train
2754,588,588,perturbed_08be4f76ce4f68042b313793473be8a4,balance_minor_amount_adjustment_hard,train
2755,588,588,perturbed_bded2ec1218601d97743b2f7c8b68e69,synergy_similar_ingredient_replacement_hard,train
2756,666,666,perturbed_17bc9989401e4861bb4ff60fe7dcb78f,balance_change_role,train
2757,666,666,perturbed_eaec20d589a18d19a2de3cb3577ada09,synergy_insert_different_type,train
2758,666,666,perturbed_e79d7f39110dfa6c20d51d7f7d8f190c,synergy_replace_with_different_anchor,train
2759,666,666,perturbed_0a02a3bbf7508d13836e44221fc6394e,balance_minor_amount_adjustment_hard,train
2760,666,666,perturbed_e4131700aaa9788d9eb27b2610180bf3,synergy_similar_ingredient_replacement_hard,train
2761,222,222,perturbed_540a3b1c0b453acbd461f13e2f935150,synergy_replace_with_different_anchor,valid
2762,222,222,perturbed_540a3b1c0b453acbd461f13e2f935150,synergy_replace_with_different_anchor,valid
2763,222,222,perturbed_9f408d462ca39156d2ac10e94f3cd7a5,balance_remove_key_ingredient,valid
2764,222,222,perturbed_c54d69a10a1bb16f5e38b4a3a24ae3e1,balance_change_role,valid
2765,222,222,perturbed_c54d69a10a1bb16f5e38b4a3a24ae3e1,balance_change_role,valid
2766,222,222,perturbed_540a3b1c0b453acbd461f13e2f935150,synergy_replace_with_different_anchor,valid
2767,222,222,perturbed_c39f9880e0c06976090ef5f07d9d71b4,conflict_add_extra_base_spirit,valid
2768,222,222,perturbed_c54d69a10a1bb16f5e38b4a3a24ae3e1,balance_change_role,valid
2769,222,222,perturbed_540a3b1c0b453acbd461f13e2f935150,synergy_replace_with_different_anchor,valid
2770,222,222,perturbed_540a3b1c0b453acbd461f13e2f935150,synergy_replace_with_different_anchor,valid
2771,222,222,perturbed_36c6c928186e263d9a0ce1e2cd386d1f,balance_minor_amount_adjustment_hard,valid
2772,222,222,perturbed_18a36581d301b9f637c4e6d3f9d6597c,synergy_similar_ingredient_replacement_hard,valid
2773,379,379,perturbed_21947ed30915b06a58666d183b838392,conflict_add_extra_base_spirit,train
2774,379,379,perturbed_feed093ba63ca6fead6d95f6b1d78efe,synergy_insert_different_type,train
2775,379,379,perturbed_82209311346f85ca7a057405af924699,balance_change_role,train
2776,379,379,perturbed_abd5bba3923c0c637b289ce5d3fff9d3,balance_remove_key_ingredient,train
2777,379,379,perturbed_21947ed30915b06a58666d183b838392,conflict_add_extra_base_spirit,train
2778,379,379,perturbed_cc9c2014b30eab905a4ed674741914fc,conflict_acid_sweetener_ratio_break,train
2779,379,379,perturbed_f0751936e7687d360906c4cd78ae195f,balance_minor_amount_adjustment_hard,train
2780,379,379,perturbed_85d278f1a31bdbe00edf1fc9d3323768,synergy_similar_ingredient_replacement_hard,train
2781,613,613,perturbed_e65d97d69ca535099ab13844c36f4bcd,synergy_insert_different_type,test
2782,613,613,perturbed_c9c73ba492033a7c6014002d93007540,balance_change_amount,test
2783,613,613,perturbed_6c3893c4311079fef9782445286fac37,synergy_replace_with_different_anchor,test
2784,613,613,perturbed_e65d97d69ca535099ab13844c36f4bcd,synergy_insert_different_type,test
2785,613,613,perturbed_c9c73ba492033a7c6014002d93007540,balance_change_amount,test
2786,613,613,perturbed_9c7445ae6de15060b21b8d9e32f2ec62,balance_minor_amount_adjustment_hard,test
2787,613,613,perturbed_0772f565f0b71615e4827104a05212ac,synergy_similar_ingredient_replacement_hard,test
2788,238,238,perturbed_15e85669d51131bb324be0de336a6b57,synergy_insert_different_type,valid
2789,238,238,perturbed_39dbd21896fcd6d74e69f88792bdd495,synergy_replace_with_different_anchor,valid
2790,238,238,perturbed_a19c02e580c372581a55b244b961337f,balance_remove_key_ingredient,valid
2791,238,238,perturbed_ebe1c879f243a2f9bce2d950fb299ee3,balance_change_role,valid
2792,238,238,perturbed_39dbd21896fcd6d74e69f88792bdd495,synergy_replace_with_different_anchor,valid
2793,238,238,perturbed_39dbd21896fcd6d74e69f88792bdd495,synergy_replace_with_different_anchor,valid
2794,238,238,perturbed_15e85669d51131bb324be0de336a6b57,synergy_insert_different_type,valid
2795,238,238,perturbed_50ea1d5a13ad36289634e72ddb9a0968,balance_minor_amount_adjustment_hard,valid
2796,238,238,perturbed_d59100d91d4fe0170be4c581f8ce9028,synergy_similar_ingredient_replacement_hard,valid
2797,492,492,perturbed_cc69d356eafcd0850ca31275596bf15f,synergy_insert_different_type,test
2798,492,492,perturbed_50150bd9266f4e37a33c4142580f0be1,balance_change_role,test
2799,492,492,perturbed_6f7660c892f8fbdff71203250d747a01,balance_minor_amount_adjustment_hard,test
2800,492,492,perturbed_de9636ce7509a73c7525732a8fa17e1e,synergy_similar_ingredient_replacement_hard,test
2801,585,585,perturbed_61d9c58e7b8f7449d647305a407f13eb,conflict_acid_sweetener_ratio_break,test
2802,585,585,perturbed_58e245166cb1c99e3c37484ec30b7b33,synergy_replace_with_different_type,test
2803,585,585,perturbed_22ea86e6c091c5c2efab5175a7c595ec,balance_change_amount,test
2804,585,585,perturbed_70dc2e703baa7d2fe5c1369e3d416b5d,balance_remove_key_ingredient,test
2805,585,585,perturbed_22ea86e6c091c5c2efab5175a7c595ec,balance_change_amount,test
2806,585,585,perturbed_61d9c58e7b8f7449d647305a407f13eb,conflict_acid_sweetener_ratio_break,test
2807,585,585,perturbed_61d9c58e7b8f7449d647305a407f13eb,conflict_acid_sweetener_ratio_break,test
2808,585,585,perturbed_afc9287c5fd93858d7ee44880bc1ce10,conflict_add_extra_base_spirit,test
2809,585,585,perturbed_58e245166cb1c99e3c37484ec30b7b33,synergy_replace_with_different_type,test
2810,585,585,perturbed_0d673af6acbf05cec5dfd5ed287d1430,balance_minor_amount_adjustment_hard,test
2811,585,585,perturbed_b04704302985d1a237afc22bf01da68a,synergy_similar_ingredient_replacement_hard,test
2812,161,161,perturbed_290fdf3bf25a1973e4cd03304e1a195e,synergy_replace_with_different_anchor,train
2813,161,161,perturbed_2c2336e679dbfdd7b16694e2d6beb4ba,balance_change_role,train
2814,161,161,perturbed_2c2336e679dbfdd7b16694e2d6beb4ba,balance_change_role,train
2815,161,161,perturbed_290fdf3bf25a1973e4cd03304e1a195e,synergy_replace_with_different_anchor,train
2816,161,161,perturbed_08e7a19ea83dc46a86509eb442333e56,synergy_replace_with_different_type,train
2817,161,161,perturbed_a8a57a35d91501bbbaa7dd1bef463ee1,balance_remove_key_ingredient,train
2818,161,161,perturbed_f6277aaac602c9363a3b0cf5651d733f,balance_minor_amount_adjustment_hard,train
2819,161,161,perturbed_698ecacfe614511dbc8f286e7aad7073,synergy_similar_ingredient_replacement_hard,train
2820,656,656,perturbed_7c33daccf97c83460ef5fffa17eea692,synergy_insert_different_type,train
2821,656,656,perturbed_08f7a5ba18564a13e069d1a73eefaa4b,balance_remove_key_ingredient,train
2822,656,656,perturbed_0b808912cb3c393f1547700ed1f943a0,balance_change_amount,train
2823,656,656,perturbed_7c33daccf97c83460ef5fffa17eea692,synergy_insert_different_type,train
2824,656,656,perturbed_f1d41950c367fc6d083dc1f6fb2c1bbc,balance_minor_amount_adjustment_hard,train
2825,656,656,perturbed_97bd0c53d7497949074e1c130e1a0e67,synergy_similar_ingredient_replacement_hard,train
2826,120,120,perturbed_85e5c7d40cbbc6a1a299c22004ba77d9,balance_change_amount,train
2827,120,120,perturbed_4d14e57500d62f9e9588198100a30cae,balance_change_role,train
2828,120,120,perturbed_42666ba9264d2fc7da37a5c507206142,balance_remove_key_ingredient,train
2829,120,120,perturbed_aac2d613d2553fd0aa43936502e8816c,synergy_replace_with_different_type,train
2830,120,120,perturbed_aac2d613d2553fd0aa43936502e8816c,synergy_replace_with_different_type,train
2831,120,120,perturbed_c78debbbeabdc46951ada9ae45dbecb3,synergy_insert_different_type,train
2832,120,120,perturbed_cdd3d8f4ecfa33e22eb2c9bee8e53518,synergy_replace_with_different_anchor,train
2833,120,120,perturbed_cc832365db96580f0a574b925653218c,balance_minor_amount_adjustment_hard,train
2834,120,120,perturbed_2b438831661a08187db3837890bf2446,synergy_similar_ingredient_replacement_hard,train
2835,186,186,perturbed_4ac1a62e757ceae2566802458d71cad0,balance_change_amount,test
2836,186,186,perturbed_6d11c416d37680c67077dc570fa65380,balance_remove_key_ingredient,test
2837,186,186,perturbed_154bd3cffb8c2ce32dc35f7d6529f5de,conflict_create_incompatible_type_pair,test
2838,186,186,perturbed_d945a476710925302f8fec54af8349f1,synergy_insert_different_type,test
2839,186,186,perturbed_0c64177606781de3777bf7cb26791689,conflict_acid_sweetener_ratio_break,test
2840,186,186,perturbed_4ac1a62e757ceae2566802458d71cad0,balance_change_amount,test
2841,186,186,perturbed_feb8895be4d593a279cb0d4597ab8f21,balance_minor_amount_adjustment_hard,test
2842,186,186,perturbed_a62f5b8abed651eef2eb49e890dcb1ff,synergy_similar_ingredient_replacement_hard,test
2843,11,11,perturbed_7c7bffd7d978f054482aa6ffbcd01554,balance_change_amount,test
2844,11,11,perturbed_8d2c9e254520725203d5f3289e31ce65,synergy_insert_different_type,test
2845,11,11,perturbed_3f4a495f5c5e8c1bfc73cccf070bec7d,conflict_acid_sweetener_ratio_break,test
2846,11,11,perturbed_8d2c9e254520725203d5f3289e31ce65,synergy_insert_different_type,test
2847,11,11,perturbed_22845a71b58ffc7ee4cda5ee277a2716,balance_remove_key_ingredient,test
