recipe_id,i_id,j_id,i_role,j_role,i_amount,j_amount,w_cooccur_raw,c_flavor,c_type,total_conflict
327,1558,1559,sweetener,acid,0.25,1.0,0.0,0.1509249752822895,0.0,0.1509249752822895
328,5,1561,modifier,base_spirit,1.0,5.0,0.0,0.0,0.0,0.0
328,5,1562,modifier,sweetener,1.0,1.0,0.0,0.0,0.0,0.0
328,5,1467,modifier,other,1.0,0.5,0.0,0.0,0.0,0.0
328,5,1564,modifier,bitters,1.0,2.0,0.0,0.05590260840104372,0.0,0.05590260840104372
328,5,1565,modifier,bitters,1.0,2.0,0.0,0.026598632371090447,0.0,0.026598632371090447
328,1561,1562,base_spirit,sweetener,5.0,1.0,0.0,0.0,0.0,0.0
328,1561,1467,base_spirit,other,5.0,0.5,0.0,0.0,0.0,0.0
328,1561,1564,base_spirit,bitters,5.0,2.0,0.0,0.07193189340702333,0.0,0.07193189340702333
328,1561,1565,base_spirit,bitters,5.0,2.0,0.0,0.06742346141747674,0.0,0.06742346141747674
328,1562,1467,sweetener,other,1.0,0.5,0.0,0.0,0.0,0.0
328,1562,1564,sweetener,bitters,1.0,2.0,0.0,0.0,0.0,0.0
328,1562,1565,sweetener,bitters,1.0,2.0,0.0,0.0,0.0,0.0
328,1467,1564,other,bitters,0.5,2.0,0.0,0.0,0.0,0.0
328,1467,1565,other,bitters,0.5,2.0,0.0,0.0,0.0,0.0
328,1564,1565,bitters,bitters,2.0,2.0,0.0,0.0,0.0,0.0
329,5,89,base_spirit,modifier,0.75,0.75,0.0,0.0,0.0,0.0
329,5,529,base_spirit,sweetener,0.75,0.75,0.0,0.0,0.0,0.0
329,5,1569,base_spirit,modifier,0.75,0.75,0.0,0.0,0.0,0.0
329,5,1570,base_spirit,bitters,0.75,2.0,0.0,0.06514837167011073,0.0,0.06514837167011073
329,5,111,base_spirit,bitters,0.75,2.0,0.0,0.026598632371090447,0.0,0.026598632371090447
329,5,1572,base_spirit,garnish,0.75,,0.0,0.0,0.0,0.0
329,89,529,modifier,sweetener,0.75,0.75,0.0,0.0,0.0,0.0
329,89,1569,modifier,modifier,0.75,0.75,0.0,0.0,0.0,0.0
329,89,1570,modifier,bitters,0.75,2.0,0.0,0.17609522856952337,0.0,0.17609522856952337
329,89,111,modifier,bitters,0.75,2.0,0.0,0.06514837167011073,0.0,0.06514837167011073
329,89,1572,modifier,garnish,0.75,,0.0,0.0,0.0,0.0
329,529,1569,sweetener,modifier,0.75,0.75,0.0,0.0,0.0,0.0
329,529,1570,sweetener,bitters,0.75,2.0,0.0,0.2307227776030219,0.0,0.2307227776030219
329,529,111,sweetener,bitters,0.75,2.0,0.0,0.06285901761795404,0.0,0.06285901761795404
329,529,1572,sweetener,garnish,0.75,,0.0,0.0,0.0,0.0
329,1569,1570,modifier,bitters,0.75,2.0,0.0,0.17434164902525695,0.0,0.17434164902525695
329,1569,111,modifier,bitters,0.75,2.0,0.0,0.018852107828483233,0.0,0.018852107828483233
329,1569,1572,modifier,garnish,0.75,,0.0,0.0,0.0,0.0
329,1570,111,bitters,bitters,2.0,2.0,0.0,0.0,0.0,0.0
329,1570,1572,bitters,garnish,2.0,,0.0,0.04641016151377553,0.0,0.04641016151377553
329,111,1572,bitters,garnish,2.0,,2.105678947285626,0.0,0.0,0.0
330,22,200,modifier,modifier,0.5,0.75,0.0,0.0,0.0,0.0
330,22,36,modifier,acid,0.5,1.0,0.0,0.10620192023179803,0.0,0.10620192023179803
330,22,91,modifier,sweetener,0.5,0.25,0.0,0.13204937989385734,0.0,0.13204937989385734
330,22,1577,modifier,other,0.5,1.0,0.0,0.0,0.0,0.0
330,22,4,modifier,dilution,0.5,3.0,0.0,0.0,0.0,0.0
330,200,36,modifier,acid,0.75,1.0,0.0,0.07193189340702333,0.0,0.07193189340702333
330,200,91,modifier,sweetener,0.75,0.25,0.0,0.13969686527576403,0.0,0.13969686527576403
330,200,1577,modifier,other,0.75,1.0,0.0,0.0,0.0,0.0
330,200,4,modifier,dilution,0.75,3.0,0.0,0.0,0.0,0.0
330,36,91,acid,sweetener,1.0,0.25,0.0,0.22121652570372968,0.0,0.22121652570372968
330,36,1577,acid,other,1.0,1.0,0.0,0.07193189340702333,0.0,0.07193189340702333
330,36,4,acid,dilution,1.0,3.0,0.0,0.0,0.0,0.0
330,91,1577,sweetener,other,0.25,1.0,0.0,0.13969686527576403,0.0,0.13969686527576403
330,91,4,sweetener,dilution,0.25,3.0,-0.6062874613450641,0.0,0.0,0.0
330,1577,4,other,dilution,1.0,3.0,0.0,0.0,0.0,0.0
331,89,77,base_spirit,modifier,1.0,0.5,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17
331,89,7,base_spirit,acid,1.0,0.75,0.0,0.08729833462074171,0.0,0.08729833462074171
331,89,1582,base_spirit,modifier,1.0,0.25,0.0,0.0,0.0,0.0
331,89,91,base_spirit,sweetener,1.0,0.5,0.0,0.1708148963941845,0.0,0.1708148963941845
331,89,100,base_spirit,bitters,1.0,1.0,0.0,0.12426406871192858,0.0,0.12426406871192858
331,77,7,modifier,acid,0.5,0.75,-1.3606336603593505,0.0,0.0,0.0
331,77,1582,modifier,modifier,0.5,0.25,0.0,0.026598632371090447,0.0,0.026598632371090447
331,77,91,modifier,sweetener,0.5,0.5,-1.1104740287761268,0.15276925690687082,0.0,0.15276925690687082
331,77,100,modifier,bitters,0.5,1.0,-1.7804490099423105,0.183045891539648,0.0,0.183045891539648
331,7,1582,acid,modifier,0.75,0.25,0.0,0.07416573867739418,0.0,0.07416573867739418
331,7,91,acid,sweetener,0.75,0.5,-1.4782558626484883,0.22121652570372968,0.0,0.22121652570372968
331,7,100,acid,bitters,0.75,1.0,-2.205389257113764,0.10000000000000003,0.0,0.10000000000000003
331,1582,91,modifier,sweetener,0.25,0.5,0.0,0.08078865529319545,0.0,0.08078865529319545
331,1582,100,modifier,bitters,0.25,1.0,0.0,0.0415650255319866,0.0,0.0415650255319866
331,91,100,sweetener,bitters,0.5,1.0,-1.8980712129652666,0.2275730597114805,0.6,0.8275730597114805
332,198,149,base_spirit,modifier,1.0,1.0,0.0,0.0,0.0,0.0
332,198,626,base_spirit,bitters,1.0,1.0,0.0,0.0,0.0,0.0
332,149,626,modifier,bitters,1.0,1.0,0.0,0.0,0.0,0.0
333,40,3,base_spirit,acid,2.0,0.75,0.0,0.1281744192888376,0.0,0.1281744192888376
333,40,1590,base_spirit,sweetener,2.0,0.5,0.0,0.13204937989385734,0.0,0.13204937989385734
333,40,1591,base_spirit,modifier,2.0,2.0,0.0,0.0,0.0,0.0
333,40,1592,base_spirit,garnish,2.0,1.0,0.0,0.0488074922742725,0.0,0.0488074922742725
333,3,1590,acid,sweetener,0.75,0.5,0.0,0.10824829046386308,0.0,0.10824829046386308
333,3,1591,acid,modifier,0.75,2.0,0.0,0.08078865529319545,0.0,0.08078865529319545
333,3,1592,acid,garnish,0.75,1.0,0.0,0.10620192023179803,0.0,0.10620192023179803
333,1590,1591,sweetener,modifier,0.5,2.0,0.0,0.0,0.0,0.0
333,1590,1592,sweetener,garnish,0.5,1.0,0.0,0.0,0.0,0.0
333,1591,1592,modifier,garnish,2.0,1.0,0.0,0.0,0.0,0.0
334,5,50,base_spirit,modifier,1.0,1.0,0.0,0.0,0.0,0.0
334,5,193,base_spirit,bitters,1.0,1.0,0.0,0.0,0.0,0.0
334,5,202,base_spirit,sweetener,1.0,1.0,0.0,0.0,0.0,0.0
334,50,193,modifier,bitters,1.0,1.0,0.0,0.0674234614174768,0.0,0.0674234614174768
334,50,202,modifier,sweetener,1.0,1.0,0.0,0.0,0.0,0.0
334,193,202,bitters,sweetener,1.0,1.0,1.967049511173637,0.0,0.0,0.0
335,625,107,base_spirit,modifier,37.5,6.25,0.0,0.0,0.0,0.0
335,625,36,base_spirit,acid,37.5,12.5,0.0,0.08944404818493079,0.0,0.08944404818493079
335,625,1600,base_spirit,other,37.5,12.5,0.0,0.0,0.0,0.0
335,625,91,base_spirit,sweetener,37.5,6.25,0.0,0.08297084310253527,0.0,0.08297084310253527
335,625,1602,base_spirit,dilution,37.5,37.5,0.0,0.0,0.0,0.0
335,107,36,modifier,acid,6.25,12.5,0.0,0.15460605656619525,0.0,0.15460605656619525
335,107,1600,modifier,other,6.25,12.5,0.0,0.008220700148448834,0.0,0.008220700148448834
335,107,91,modifier,sweetener,6.25,6.25,0.0,0.02914029430219167,0.0,0.02914029430219167
335,107,1602,modifier,dilution,6.25,37.5,0.0,0.0,0.0,0.0
335,36,1600,acid,other,12.5,12.5,0.0,0.0,0.0,0.0
335,36,91,acid,sweetener,12.5,6.25,0.0,0.22121652570372968,0.0,0.22121652570372968
335,36,1602,acid,dilution,12.5,37.5,0.0,0.0,0.0,0.0
335,1600,91,other,sweetener,12.5,6.25,0.0,0.06055512754639897,0.0,0.06055512754639897
335,1600,1602,other,dilution,12.5,37.5,0.0,0.0,0.0,0.0
335,91,1602,sweetener,dilution,6.25,37.5,1.042681117904753,0.0,0.0,0.0
336,698,1036,base_spirit,modifier,1.5,1.0,0.0,0.0,0.0,0.0
336,698,1605,base_spirit,sweetener,1.5,0.25,4.0370044422065465,0.0,0.0,0.0
336,698,1606,base_spirit,bitters,1.5,3.0,0.0,0.05590260840104372,0.0,0.05590260840104372
336,698,1607,base_spirit,bitters,1.5,3.0,0.0,0.11833001326703785,0.0,0.11833001326703785
336,1036,1605,modifier,sweetener,1.0,0.25,0.0,0.0,0.0,0.0
336,1036,1606,modifier,bitters,1.0,3.0,0.0,0.016227766016837952,0.0,0.016227766016837952
336,1036,1607,modifier,bitters,1.0,3.0,0.0,0.09791121287711074,0.0,0.09791121287711074
336,1605,1606,sweetener,bitters,0.25,3.0,0.0,0.06055512754639897,0.0,0.06055512754639897
336,1605,1607,sweetener,bitters,0.25,3.0,0.0,0.11028445416970573,0.0,0.11028445416970573
336,1606,1607,bitters,bitters,3.0,3.0,0.0,0.0,0.0,0.0
337,1608,36,base_spirit,acid,0.75,0.75,0.0,0.05118845842842462,0.0,0.05118845842842462
337,1608,91,base_spirit,sweetener,0.75,1.0,0.0,0.16368092477478519,0.0,0.16368092477478519
337,1608,1611,base_spirit,dilution,0.75,1.0,0.0,0.0,0.0,0.0
337,36,91,acid,sweetener,0.75,1.0,0.0,0.22121652570372968,0.0,0.22121652570372968
337,36,1611,acid,dilution,0.75,1.0,0.0,0.0,0.0,0.0
337,91,1611,sweetener,dilution,1.0,1.0,0.0,0.0,0.0,0.0
338,12,200,base_spirit,modifier,2.0,1.0,0.0,0.0,0.0,0.0
338,12,1614,base_spirit,dilution,2.0,2.0,0.0,0.0,0.0,0.0
338,12,1615,base_spirit,acid,2.0,1.0,0.0,0.03166247903553998,0.0,0.03166247903553998
338,12,1616,base_spirit,other,2.0,1.0,0.0,0.0,0.0,0.0
338,200,1614,modifier,dilution,1.0,2.0,0.0,0.0,0.0,0.0
338,200,1615,modifier,acid,1.0,1.0,0.0,0.10620192023179803,0.0,0.10620192023179803
338,200,1616,modifier,other,1.0,1.0,0.0,0.0,0.0,0.0
338,1614,1615,dilution,acid,2.0,1.0,0.0,0.0,0.0,0.0
338,1614,1616,dilution,other,2.0,1.0,0.0,0.0,0.0,0.0
338,1615,1616,acid,other,1.0,1.0,0.0,0.041565025531986655,0.0,0.041565025531986655
339,1617,62,base_spirit,bitters,0.75,0.75,0.0,0.06968455021364728,0.0,0.06968455021364728
339,1617,37,base_spirit,modifier,0.75,0.75,0.0,0.0,0.0,0.0
339,1617,119,base_spirit,acid,0.75,0.75,0.0,0.04399612400917158,0.0,0.04399612400917158
339,1617,177,base_spirit,sweetener,0.75,0.25,0.0,0.10824829046386303,0.0,0.10824829046386303
339,62,37,bitters,modifier,0.75,0.75,0.0,0.11633319989322655,0.0,0.11633319989322655
339,62,119,bitters,acid,0.75,0.75,0.0,0.13779751788545658,0.0,0.13779751788545658
339,62,177,bitters,sweetener,0.75,0.25,0.0,0.20662280511902215,0.6,0.8066228051190221
339,37,119,modifier,acid,0.75,0.75,0.0,0.06285901761795404,0.0,0.06285901761795404
339,37,177,modifier,sweetener,0.75,0.25,0.0,0.05590260840104372,0.0,0.05590260840104372
339,119,177,acid,sweetener,0.75,0.25,0.0,0.22121652570372968,0.0,0.22121652570372968
340,159,1623,base_spirit,modifier,2.5,0.5,0.0,0.0,0.0,0.0
340,159,1624,base_spirit,bitters,2.5,4.0,0.0,0.06968455021364728,0.0,0.06968455021364728
340,159,1625,base_spirit,garnish,2.5,3.0,0.0,0.0,0.0,0.0
340,1623,1624,modifier,bitters,0.5,4.0,0.0,0.03166247903553998,0.0,0.03166247903553998
340,1623,1625,modifier,garnish,0.5,3.0,0.0,0.0,0.0,0.0
340,1624,1625,bitters,garnish,4.0,3.0,0.0,0.0,0.0,0.0
341,106,3,base_spirit,acid,1.5,1.0,0.0,0.13204937989385734,0.0,0.13204937989385734
341,106,91,base_spirit,sweetener,1.5,0.75,0.0,0.0535533905932738,0.0,0.0535533905932738
341,106,522,base_spirit,garnish,1.5,2.0,0.0,0.0,0.0,0.0
341,106,1248,base_spirit,other,1.5,,0.0,0.18304589153964795,0.0,0.18304589153964795
341,106,1631,base_spirit,garnish,1.5,3.0,0.0,0.0,0.0,0.0
341,106,1248,base_spirit,other,1.5,,0.0,0.18304589153964795,0.0,0.18304589153964795
341,3,91,acid,sweetener,1.0,0.75,-1.3449201542584421,0.22121652570372968,0.0,0.22121652570372968
341,3,522,acid,garnish,1.0,2.0,0.28395520944990604,0.045009872104432566,0.0,0.045009872104432566
341,3,1248,acid,other,1.0,,-0.4694385926632574,0.24467115461227312,0.0,0.24467115461227312
341,3,1631,acid,garnish,1.0,3.0,0.0,0.036650164612069325,0.0,0.036650164612069325
341,3,1248,acid,other,1.0,,-0.4694385926632574,0.24467115461227312,0.0,0.24467115461227312
341,91,522,sweetener,garnish,0.75,2.0,0.4777401733231226,0.0410464312230384,0.0,0.0410464312230384
341,91,1248,sweetener,other,0.75,,0.41749355206296657,0.06659607670967514,0.0,0.06659607670967514
341,91,1631,sweetener,garnish,0.75,3.0,0.0,0.0,0.0,0.0
341,91,1248,sweetener,other,0.75,,0.41749355206296657,0.06659607670967514,0.0,0.06659607670967514
341,522,1248,garnish,other,2.0,,0.0,0.11432676315520185,0.0,0.11432676315520185
341,522,1631,garnish,garnish,2.0,3.0,0.0,0.0,0.0,0.0
341,522,1248,garnish,other,2.0,,0.0,0.11432676315520185,0.0,0.11432676315520185
341,1248,1631,other,garnish,,3.0,0.0,0.026598632371090447,0.0,0.026598632371090447
341,1248,1248,other,other,,,0.0,0.0,0.0,0.0
341,1631,1248,garnish,other,3.0,,0.0,0.026598632371090447,0.0,0.026598632371090447
342,159,36,base_spirit,acid,2.0,0.75,0.0,0.1281744192888376,0.0,0.1281744192888376
342,159,91,base_spirit,sweetener,2.0,1.0,0.0,0.058236421003411365,0.0,0.058236421003411365
342,159,1606,base_spirit,bitters,2.0,3.0,0.0,0.10207793606049398,0.0,0.10207793606049398
342,159,1637,base_spirit,garnish,2.0,5.0,0.0,0.03665016461206927,0.0,0.03665016461206927
342,159,1638,base_spirit,other,2.0,16.0,0.0,0.024037034920392997,0.0,0.024037034920392997
342,36,91,acid,sweetener,0.75,1.0,0.0,0.22121652570372968,0.0,0.22121652570372968
342,36,1606,acid,bitters,0.75,3.0,0.0,0.0535533905932738,0.0,0.0535533905932738
342,36,1637,acid,garnish,0.75,5.0,0.0,0.06055512754639897,0.0,0.06055512754639897
342,36,1638,acid,other,0.75,16.0,0.0,0.07638632635454057,0.0,0.07638632635454057
342,91,1606,sweetener,bitters,1.0,3.0,0.0,0.21961524227066326,0.6,0.8196152422706633
342,91,1637,sweetener,garnish,1.0,5.0,0.0,0.03416562759605707,0.0,0.03416562759605707
342,91,1638,sweetener,other,1.0,16.0,0.0,0.17958315233127198,0.0,0.17958315233127198
342,1606,1637,bitters,garnish,3.0,5.0,0.0,0.0,0.0,0.0
342,1606,1638,bitters,other,3.0,16.0,0.0,0.0,0.0,0.0
342,1637,1638,garnish,other,5.0,16.0,0.0,0.0,0.0,0.0
343,106,119,base_spirit,acid,2.0,1.0,0.0,0.13204937989385734,0.0,0.13204937989385734
344,50,3,base_spirit,acid,2.0,1.0,0.0,0.14347115652166903,0.0,0.14347115652166903
344,50,939,base_spirit,sweetener,2.0,0.5,0.0,0.04399612400917158,0.0,0.04399612400917158
344,50,487,base_spirit,dilution,2.0,2.0,0.0,0.0,0.0,0.0
344,3,939,acid,sweetener,1.0,0.5,0.0,0.24006172486732175,0.0,0.24006172486732175
344,3,487,acid,dilution,1.0,2.0,-1.1646654978431554,0.0,0.0,0.0
344,939,487,sweetener,dilution,0.5,2.0,0.0,0.0,0.0,0.0
345,1645,1646,base_spirit,sweetener,2.0,0.5,4.197242113347239,0.0,0.0,0.0
345,1645,1647,base_spirit,modifier,2.0,1.0,0.0,0.0,0.0,0.0
345,1645,1648,base_spirit,other,2.0,1.0,0.0,0.0,0.0,0.0
345,1645,1649,base_spirit,bitters,2.0,1.0,2.265916618405941,0.0,0.0,0.0
345,1645,1650,base_spirit,bitters,2.0,1.0,3.3654654966753057,0.0,0.0,0.0
345,1646,1647,sweetener,modifier,0.5,1.0,0.0,0.0,0.0,0.0
345,1646,1648,sweetener,other,0.5,1.0,0.0,0.0,0.0,0.0
345,1646,1649,sweetener,bitters,0.5,1.0,4.601008797301429,0.0,0.0,0.0
345,1646,1650,sweetener,bitters,0.5,1.0,5.700557675550415,0.0,0.0,0.0
345,1647,1648,modifier,other,1.0,1.0,0.0,0.0,0.0,0.0
345,1647,1649,modifier,bitters,1.0,1.0,0.0,0.10824829046386303,0.0,0.10824829046386303
345,1647,1650,modifier,bitters,1.0,1.0,0.0,0.018852107828483233,0.0,0.018852107828483233
345,1648,1649,other,bitters,1.0,1.0,0.0,0.14347115652166903,0.0,0.14347115652166903
345,1648,1650,other,bitters,1.0,1.0,0.0,0.018852107828483233,0.0,0.018852107828483233
345,1649,1650,bitters,bitters,1.0,1.0,3.769232180629495,0.0,0.0,0.0
346,40,1652,base_spirit,other,2.0,3.0,0.0,0.1143267631552018,0.0,0.1143267631552018
346,40,1653,base_spirit,garnish,2.0,4.0,0.0,0.0,0.0,0.0
346,40,3,base_spirit,acid,2.0,0.75,0.0,0.1281744192888376,0.0,0.1281744192888376
346,40,601,base_spirit,sweetener,2.0,0.5,0.0,0.0785938897200183,0.0,0.0785938897200183
346,40,133,base_spirit,modifier,2.0,0.5,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17
346,40,1657,base_spirit,other,2.0,1.0,0.0,0.0,0.0,0.0
346,1652,1653,other,garnish,3.0,4.0,0.0,0.0,0.0,0.0
346,1652,3,other,acid,3.0,0.75,0.0,0.0,0.0,0.0
346,1652,601,other,sweetener,3.0,0.5,0.0,0.0,0.0,0.0
346,1652,133,other,modifier,3.0,0.5,0.0,0.0,0.0,0.0
346,1652,1657,other,other,3.0,1.0,0.0,0.18819395052922705,0.0,0.18819395052922705
346,1653,3,garnish,acid,4.0,0.75,0.0,0.07193189340702333,0.0,0.07193189340702333
346,1653,601,garnish,sweetener,4.0,0.5,0.0,0.0,0.0,0.0
346,1653,133,garnish,modifier,4.0,0.5,0.0,0.0,0.0,0.0
346,1653,1657,garnish,other,4.0,1.0,0.0,0.07638632635454057,0.0,0.07638632635454057
346,3,601,acid,sweetener,0.75,0.5,-0.12150989887951047,0.147213595499958,0.0,0.147213595499958
346,3,133,acid,modifier,0.75,0.5,0.0,0.0,0.0,0.0
346,3,1657,acid,other,0.75,1.0,0.0,0.10824829046386303,0.0,0.10824829046386303
346,601,133,sweetener,modifier,0.5,0.5,0.0,0.0,0.0,0.0
346,601,1657,sweetener,other,0.5,1.0,0.0,0.20662280511902215,0.0,0.20662280511902215
346,133,1657,modifier,other,0.5,1.0,0.0,0.07859388972001824,0.0,0.07859388972001824
347,1027,1659,base_spirit,sweetener,2.5,0.25,0.0,0.09791121287711074,0.0,0.09791121287711074
347,1027,1606,base_spirit,bitters,2.5,2.0,0.0,0.09791121287711074,0.0,0.09791121287711074
347,1027,100,base_spirit,bitters,2.5,5.0,0.0,0.07859388972001824,0.0,0.07859388972001824
347,1027,1662,base_spirit,garnish,2.5,1.0,0.0,0.16904157598234298,0.0,0.16904157598234298
347,1027,1663,base_spirit,garnish,2.5,1.0,0.0,0.21153364177409356,0.0,0.21153364177409356
347,1027,1664,base_spirit,garnish,2.5,1.0,0.0,0.21881274720911265,0.0,0.21881274720911265
347,1659,1606,sweetener,bitters,0.25,2.0,0.0,0.25075705472861026,0.6,0.8507570547286103
347,1659,100,sweetener,bitters,0.25,5.0,0.0,0.25827114081480756,0.6,0.8582711408148076
347,1659,1662,sweetener,garnish,0.25,1.0,0.0,0.13397388554305129,0.0,0.13397388554305129
347,1659,1663,sweetener,garnish,0.25,1.0,0.0,0.2972157622389639,0.0,0.2972157622389639
347,1659,1664,sweetener,garnish,0.25,1.0,0.0,0.10722639076235385,0.0,0.10722639076235385
347,1606,100,bitters,bitters,2.0,5.0,0.0,0.0,0.0,0.0
347,1606,1662,bitters,garnish,2.0,1.0,0.0,0.10207793606049398,0.0,0.10207793606049398
347,1606,1663,bitters,garnish,2.0,1.0,0.0,0.08297084310253527,0.0,0.08297084310253527
347,1606,1664,bitters,garnish,2.0,1.0,0.0,0.13874821936960613,0.0,0.13874821936960613
347,100,1662,bitters,garnish,5.0,1.0,0.0,0.1509249752822895,0.0,0.1509249752822895
347,100,1663,bitters,garnish,5.0,1.0,0.0,0.13397388554305129,0.0,0.13397388554305129
347,100,1664,bitters,garnish,5.0,1.0,0.0,0.1821825380496478,0.0,0.1821825380496478
347,1662,1663,garnish,garnish,1.0,1.0,0.0,0.0,0.0,0.0
347,1662,1664,garnish,garnish,1.0,1.0,0.0,0.0,0.0,0.0
347,1663,1664,garnish,garnish,1.0,1.0,0.0,0.06855573979159968,0.0,0.06855573979159968
348,17,91,base_spirit,sweetener,2.0,0.5,0.0,0.1453463071962463,0.0,0.1453463071962463
348,17,77,base_spirit,modifier,2.0,0.5,0.0,0.0,0.0,0.0
348,17,632,base_spirit,acid,2.0,0.5,0.0,0.0,0.0,0.0
348,17,1669,base_spirit,modifier,2.0,1.0,0.0,0.05118845842842462,0.0,0.05118845842842462
348,17,1670,base_spirit,bitters,2.0,4.0,0.0,0.11231056256176608,0.0,0.11231056256176608
348,17,1631,base_spirit,garnish,2.0,3.0,0.0,0.0,0.0,0.0
348,17,523,base_spirit,garnish,2.0,2.0,0.0,0.0,0.0,0.0
348,91,77,sweetener,modifier,0.5,0.5,-1.1104740287761268,0.15276925690687082,0.0,0.15276925690687082
348,91,632,sweetener,acid,0.5,0.5,-1.3920333685209951,0.2787918451395112,0.0,0.2787918451395112
348,91,1669,sweetener,modifier,0.5,1.0,0.0,0.0,0.0,0.0
348,91,1670,sweetener,bitters,0.5,4.0,0.0,0.21478150704935012,0.6,0.81478150704935
348,91,1631,sweetener,garnish,0.5,3.0,0.0,0.0,0.0,0.0
348,91,523,sweetener,garnish,0.5,2.0,0.0,0.06055512754639897,0.0,0.06055512754639897
348,77,632,modifier,acid,0.5,0.5,-0.7635855424411215,0.0,0.0,0.0
348,77,1669,modifier,modifier,0.5,1.0,0.0,0.10000000000000003,0.0,0.10000000000000003
348,77,1670,modifier,bitters,0.5,4.0,0.0,0.22915026221291818,0.0,0.22915026221291818
348,77,1631,modifier,garnish,0.5,3.0,0.0,0.05118845842842468,0.0,0.05118845842842468
348,77,523,modifier,garnish,0.5,2.0,0.0,0.07193189340702333,0.0,0.07193189340702333
348,632,1669,acid,modifier,0.5,1.0,0.0,0.2,0.0,0.2
348,632,1670,acid,bitters,0.5,4.0,0.0,0.18989794855663572,0.0,0.18989794855663572
348,632,1631,acid,garnish,0.5,3.0,0.0,0.0915780041490244,0.0,0.0915780041490244
348,632,523,acid,garnish,0.5,2.0,0.0,0.08514066694304484,0.0,0.08514066694304484
348,1669,1670,modifier,bitters,1.0,4.0,0.0,0.06968455021364728,0.6,0.6696845502136473
348,1669,1631,modifier,garnish,1.0,3.0,0.0,0.0,0.0,0.0
348,1669,523,modifier,garnish,1.0,2.0,0.0,0.02914029430219167,0.0,0.02914029430219167
348,1670,1631,bitters,garnish,4.0,3.0,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17
348,1670,523,bitters,garnish,4.0,2.0,0.0,0.0,0.0,0.0
348,1631,523,garnish,garnish,3.0,2.0,0.0,0.0,0.0,0.0
349,639,1674,base_spirit,sweetener,2.0,1.0,0.0,0.09581140290126394,0.0,0.09581140290126394
349,639,1675,base_spirit,garnish,2.0,1.0,0.0,0.183045891539648,0.0,0.183045891539648
349,639,1676,base_spirit,bitters,2.0,1.0,0.0,0.026598632371090447,0.0,0.026598632371090447
349,1674,1675,sweetener,garnish,1.0,1.0,0.0,0.0,0.0,0.0
349,1674,1676,sweetener,bitters,1.0,1.0,0.0,0.16547466812563144,0.6,0.7654746681256315
349,1675,1676,garnish,bitters,1.0,1.0,0.0,0.19328828623162475,0.0,0.19328828623162475
350,639,25,base_spirit,modifier,2.0,0.5,0.0,0.0,0.0,0.0
350,639,1679,base_spirit,bitters,2.0,3.0,0.0,0.026598632371090447,0.0,0.026598632371090447
350,25,1679,modifier,bitters,0.5,3.0,0.0,0.08514066694304478,0.0,0.08514066694304478
351,106,133,base_spirit,modifier,1.0,0.5,0.0,0.0,0.0,0.0
351,106,91,base_spirit,sweetener,1.0,0.5,0.0,0.0535533905932738,0.0,0.0535533905932738
351,106,7,base_spirit,acid,1.0,0.5,0.0,0.13204937989385734,0.0,0.13204937989385734
351,106,1104,base_spirit,dilution,1.0,1.0,0.0,0.0,0.0,0.0
351,106,1685,base_spirit,other,1.0,4.0,0.0,0.05118845842842468,0.0,0.05118845842842468
351,106,1686,base_spirit,garnish,1.0,3.0,0.0,0.0,0.0,0.0
351,133,91,modifier,sweetener,0.5,0.5,0.0,0.11833001326703779,0.0,0.11833001326703779
351,133,7,modifier,acid,0.5,0.5,0.0,0.0,0.0,0.0
351,133,1104,modifier,dilution,0.5,1.0,0.0,0.0,0.0,0.0
351,133,1685,modifier,other,0.5,4.0,0.0,0.0,0.0,0.0
351,133,1686,modifier,garnish,0.5,3.0,0.0,0.0,0.0,0.0
351,91,7,sweetener,acid,0.5,0.5,-1.4782558626484883,0.22121652570372968,0.0,0.22121652570372968
351,91,1104,sweetener,dilution,0.5,1.0,0.0,0.0,0.0,0.0
351,91,1685,sweetener,other,0.5,4.0,0.0,0.14907311951024932,0.0,0.14907311951024932
351,91,1686,sweetener,garnish,0.5,3.0,0.0,0.09581140290126394,0.0,0.09581140290126394
351,7,1104,acid,dilution,0.5,1.0,0.0,0.0,0.0,0.0
351,7,1685,acid,other,0.5,4.0,0.0,0.0055050463303893404,0.0,0.0055050463303893404
351,7,1686,acid,garnish,0.5,3.0,0.0,0.07638632635454057,0.0,0.07638632635454057
351,1104,1685,dilution,other,1.0,4.0,0.0,0.0,0.0,0.0
351,1104,1686,dilution,garnish,1.0,3.0,0.0,0.0,0.0,0.0
351,1685,1686,other,garnish,4.0,3.0,0.0,0.04880749227427256,0.0,0.04880749227427256
352,106,91,base_spirit,sweetener,1.5,0.5,0.0,0.0535533905932738,0.0,0.0535533905932738
352,106,7,base_spirit,acid,1.5,0.5,0.0,0.13204937989385734,0.0,0.13204937989385734
352,106,626,base_spirit,bitters,1.5,0.5,0.0,0.1163331998932266,0.0,0.1163331998932266
352,106,1104,base_spirit,dilution,1.5,1.0,0.0,0.0,0.0,0.0
352,106,1692,base_spirit,garnish,1.5,4.0,0.0,0.05118845842842468,0.0,0.05118845842842468
352,106,1686,base_spirit,other,1.5,4.0,0.0,0.0,0.0,0.0
